250.,0.0171621,0.0580211,0.012838701000000001,0.0211467,0.0955799,-0.0630997,-0.029676098999999997,0.054506398,0.0700222,0.14893500000000004,-0.038072050999999996,-0.08097889999999999,0.03293134899999999,0.069972898,0.08996539999999999
270.,0.0669401,0.229421,0.038164535,0.0600555,0.36018,-0.24785200000000002,-0.10095436499999999,0.18692572999999996,0.2342985,0.5748890000000001,-0.126577885,-0.3106401,0.09577561500000004,0.23441183000000004,0.2936185
290.,0.0885708,0.307573,0.03606759999999999,0.0526232,0.447814,-0.3300124,-0.11287660000000001,0.21039760000000005,0.25398680000000007,0.742333,-0.13623025,-0.3981978,0.08708255,0.25392799999999993,0.30662280000000003
310.,0.104222,0.363321,0.030854900000000005,0.0409731,0.481003,-0.3889166,-0.11323910000000001,0.21155079999999998,0.24365590000000004,0.836136,-0.13039532499999998,-0.44742299999999996,0.07113257499999998,0.24356919999999999,0.2805669
330.,0.122419,0.419863,0.02652194999999999,0.0310274,0.489343,-0.45290959999999997,-0.11371305000000001,0.21087670000000003,0.22780959999999995,0.906254,-0.1228490515,-0.488736,0.05737254850000001,0.22785509999999998,0.24620560000000005
350.,0.162314,0.514177,0.02467574999999997,0.0233879,0.484252,-0.576434,-0.12612325,0.2252055,0.2185201,0.9969310000000001,-0.12231742000000001,-0.5580780000000001,0.04800368000000005,0.21862750000000003,0.21263610000000002
370.,0.196407,0.607939,0.022749199999999997,0.0176878,0.471773,-0.685936,-0.1326258,0.23505559999999998,0.2057772,1.0638180000000002,-0.11480510000000002,-0.5933619,0.03983010000000006,0.2056465,0.18273319999999996
390.,0.194806,0.641086,0.01894375000000001,0.0134703,0.455172,-0.6953060000000001,-0.11953625000000001,0.22033250000000001,0.18102169999999995,1.052762,-0.09469119999999998,-0.5505051000000001,0.031161499999999953,0.1811886,0.1563657
410.,0.177182,0.635155,0.015053750000000005,0.010339,0.436066,-0.65356,-0.10062025,0.19548550000000003,0.153582,0.997669,-0.07347930000000003,-0.476944,0.02365770000000003,0.15362749999999997,0.13426100000000002
430.,0.154175,0.606752,0.011668999999999985,0.00800446,0.416127,-0.590244,-0.08185,0.16821099999999994,0.12731754000000006,0.9183809999999999,-0.055157399999999995,-0.397467,0.017659140000000018,0.12722700000000003,0.11536853999999995
450.,0.13087,0.566183,0.008935100000000029,0.00624429,0.395829,-0.520527,-0.06540189999999999,0.14219779999999999,0.10434270999999995,0.8305980000000001,-0.04065670000000003,-0.323223,0.013128009999999996,0.10436779999999996,0.09947370999999998
470.,0.109508,0.520457,0.0068003500000000106,0.00491582,0.375937,-0.45279299999999995,-0.05177265,0.11893329999999996,0.08475317999999998,0.7415660000000002,-0.029587050000000004,-0.25849900000000003,0.009707130000000008,0.08484429999999998,0.08584817999999995
490.,0.090874,0.473506,0.005175449999999998,0.00389972,0.356365,-0.390414,-0.04082155,0.09905409999999999,0.06852528000000002,0.656239,-0.021311300000000005,-0.20374899999999996,0.007162980000000013,0.06861409999999997,0.07446227999999999
510.,0.0750638,0.427678,0.003953399999999996,0.00310949,0.337541,-0.33476480000000003,-0.0321438,0.08208939999999999,0.05542551000000001,0.5770609999999998,-0.01527279999999999,-0.15882580000000002,0.0053277099999999855,0.05539240000000002,0.06493751000000002
530.,0.0618907,0.384476,0.0030226999999999962,0.00250384,0.319611,-0.2861857,-0.025335999999999997,0.06799530000000001,0.04468816000000003,0.5052130000000001,-0.010865000000000007,-0.12249669999999999,0.00397276000000002,0.04467430000000002,0.05649116000000002
550.,0.0509982,0.344441,0.0023099999999999996,0.0020239,0.302611,-0.24420019999999998,-0.0199888,0.05634579999999995,0.0361031,0.44049800000000006,-0.007628149999999993,-0.09343119999999999,0.00293754999999999,0.03601279999999996,0.04936809999999999
570.,0.0420671,0.308068,0.0017713999999999994,0.00164712,0.286209,-0.2084741,-0.0158258,0.0467714,0.02905888000000001,0.38341800000000004,-0.005353999999999998,-0.07012909999999997,0.002238379999999998,0.029118399999999968,0.043589880000000025
590.,0.0347254,0.27509,0.001392950000000004,0.00134865,0.27094,-0.1778274,-0.012566349999999997,0.03878739999999999,0.02356134999999998,0.3327860000000001,-0.0036501999999999993,-0.05187440000000002,0.0016457500000000014,0.023538400000000008,0.038121350000000005
610.,0.0287808,0.245515,0.001037200000000002,0.00111374,0.256344,-0.15194680000000002,-0.010007100000000001,0.032342899999999994,0.01901026000000003,0.28852,-0.0024994999999999983,-0.0374468,0.0012840600000000035,0.019019900000000003,0.033659259999999996
630.,0.023858,0.21914,0.000829350000000003,0.000919846,0.242536,-0.129961,-0.007992949999999999,0.026967599999999977,0.015249153999999987,0.25014100000000006,-0.001620800000000002,-0.026017999999999996,0.0009493539999999995,0.015407599999999997,0.030023154000000028
650.,0.0198548,0.195616,0.0006595500000000018,0.000767583,0.229806,-0.1113488,-0.006428650000000001,0.02254209999999999,0.012354417000000006,0.215752,-0.0010181999999999969,-0.01739680000000001,0.0007255169999999984,0.01250409999999999,0.02639141699999999
670.,0.0165659,0.17452,0.0005058000000000007,0.000643994,0.217686,-0.09536830000000002,-0.005166399999999998,0.018887999999999995,0.010210005999999994,0.18688500000000002,-0.0005717500000000028,-0.010789899999999998,0.0005354560000000001,0.010129599999999999,0.023429006000000013
690.,0.0138713,0.155908,0.00039945000000000085,0.000538352,0.206113,-0.0819626,-0.00418865,0.01592380000000001,0.008357648000000023,0.16141699999999998,-0.0002754000000000003,-0.005370299999999991,0.0004164479999999998,0.008270200000000012,0.021046648000000022
710.,0.0116284,0.139503,0.00032747999999999805,0.000452041,0.195384,-0.07062229999999999,-0.003390220000000001,0.013392540000000005,0.006614959000000031,0.139218,-0.00007649499999999934,-0.0014714000000000012,0.00032686400000000136,0.006674740000000009,0.018674959000000005
730.,0.00980606,0.124868,0.00025275500000000034,0.000382405,0.185197,-0.06098306,-0.0027662850000000003,0.011344230000000002,0.005355594999999991,0.11979799999999999,0.00008567500000000033,0.0014839399999999944,0.00022646999999999945,0.005482529999999998,0.016843594999999992
750.,0.00828419,0.1118,0.00019958499999999865,0.000327571,0.175575,-0.05264658999999999,-0.0022626250000000007,0.009589740000000003,0.004293429000000001,0.103507,0.0001565950000000007,0.003784809999999996,0.00019732400000000046,0.004449040000000001,0.015099428999999996
770.,0.00700904,0.100217,0.00018157999999999976,0.000278051,0.166595,-0.04556664,-0.00185981,0.008221429999999998,0.0036519490000000016,0.08921600000000002,0.00021386999999999969,0.005410960000000014,0.00015183900000000083,0.0036262300000000055,0.01352494900000001
790.,0.0059572,0.0900006,0.00013527999999999978,0.000227715,0.158073,-0.0395913,-0.0015221000000000002,0.006981319999999998,0.002941384999999991,0.07636040000000001,0.00025252500000000084,0.006530799999999999,0.00011961999999999997,0.0028388200000000084,0.012182285000000004
810.,0.00509677,0.0807962,0.00012410500000000022,0.000204026,0.15009,-0.03434157,-0.0012836850000000006,0.005928780000000008,0.0026404740000000038,0.06575180000000001,0.0002774350000000012,0.007232230000000007,0.00007149900000000004,0.0025055799999999856,0.011122974000000004
