250.,0.12455030551756802,0.4447915857085182,0.10072075237297351,0.1445148444726,0.640669083565,-0.4688334335193201,-0.22257391963559334,0.4227900105912462,0.5025955592808327,1.0634682890367748,-0.2634753853842103,-0.5565846592055974,0.24127749826370737,0.5075350072808327,0.605578453718,-0.0013028204611708605,0.0023901839305853732,0.0051031282225256196,0.00308852575667,-0.0039719992136567186,0.0072871197134517281,0.0046312387072299996,0.00941620292856
270.,0.41757501518344875,1.511144736255029,0.2508990711511558,0.3685416298397,2.218581776534,-1.579746122549801,-0.6420128027503798,1.2259503697429819,1.476331741234998,3.6459200525311006,-0.7638986131084186,-1.8852309654040247,0.6023250426240623,1.478183951234998,1.8075683045570001,-0.0027635950489115625,0.0051314230798882214,0.0089435394223632246,0.0064101606668200001,-0.0085516205688374244,0.0158787277960035361,0.0079616674332800008,0.0198347950925999994
290.,0.5587394225839858,2.0444114614202795,0.24182998688854263,0.32969512407240004,2.8003060045029997,-2.1225526659683447,-0.7299651254573136,1.4031318014117136,1.636105837811507,4.755397769761612,-0.8382471454413476,-2.4443900290904783,0.5627661010895505,1.629393337811507,1.9185512409129999,-0.003528506545102927,0.0066002777075142034,0.0099095115344818782,0.0079870735441800005,-0.0110454015337268733,0.0206606717429199012,0.0086505901990100009,0.0250007479227
310.,0.663578130428583,2.448259821947724,0.20864827836835867,0.2596447548838,3.050384556574,-2.533069811636234,-0.7399150499257428,1.4254486369802402,1.590649695520372,5.43083982346821,-0.8043182242722626,-2.781478328893255,0.4591361091466158,1.582580135520372,1.7718530000599997,-0.0039061271541467736,0.0073562382225296277,0.0092963886056621776,0.0084706249762099995,-0.012419322676552054,0.0233870510457937289,0.0078612871445300006,0.0269281628452999987
330.,0.793757205980881,2.8870460809564578,0.17853457498244069,0.1995696599599,3.149052099876,-3.0126917444827592,-0.7528883449094735,1.4535739686112634,1.507905260008336,5.992754622765426,-0.776497828345037,-3.0880502833306194,0.3816808152789316,1.505329740008336,1.590036526985,-0.0042793840687419564,0.0080391737801453148,0.0086983270229681279,0.00867749781481,-0.0138184855666220515,0.0259547578368972617,0.0070401873067000003,0.0280131604840999984
350.,1.0789989803177988,3.657708793048403,0.1769446557719891,0.1530728348121,3.161234430492,-3.954713996343208,-0.8624232319611,1.5959852271266002,1.464643116051754,6.717899300912432,-0.7852358139413591,-3.596485479538984,0.32165345888387104,1.480294456051754,1.3943483116610003,-0.0048634029512404373,0.0088553872340171869,0.0082542223094485851,0.0086028951573599993,-0.0159507616999020364,0.0290333231074070622,0.0061920178440299997,0.0282009380108000016
370.,1.2906853688638262,4.408699217419704,0.1652747761134306,0.1168422898698,3.122379017055,-4.702460234810865,-0.9117762758189972,1.712628298139274,1.4316960228191344,7.341261101931881,-0.735687893689066,-3.8149235794891356,0.27719375662808216,1.4286434428191341,1.2032934098169996,-0.0049853228564201947,0.0091526793029727133,0.0074642003960998906,0.0081208929898399992,-0.0166015428781507678,0.030468852393339893,0.0052307600608799999,0.0270320593757999994
390.,1.2750130174800773,4.805858234664607,0.14544526231678284,0.0906698797774,3.0619486931160003,-4.836080582336553,-0.8328778319849344,1.6455242942865238,1.2709679420158388,7.435617397330557,-0.6056382169204222,-3.5258573521948886,0.22097094790387453,1.2787760020158385,1.0499638267079998,-0.0046853059897712683,0.0092363824557677339,0.0067372148873864517,0.0079818455803500003,-0.015856475584441948,0.0312451552821187036,0.0046374255720599998,0.0270011304072000011
410.,1.1734265755963174,4.902434856186378,0.11376350673846311,0.07074849986003,2.991023882817,-4.625700538197857,-0.7150721390530945,1.5108308535162673,1.1158274247135265,7.247542073006894,-0.47009868505990293,-3.0810027611541115,0.169917453160567,1.117387744713526,0.9222764649720001,-0.0041857900085640635,0.0090733606746969952,0.0060139539392219839,0.0079379749038200002,-0.0143989499690981883,0.0311956811382781002,0.0041934429290200002,0.0272931219754000004
430.,1.0143387476448913,4.75128063717485,0.0919332968386612,0.05556943794325,2.888240283318,-4.20357777518176,-0.5832473175799132,1.3159566769033073,0.9347237979758412,6.762623231130727,-0.35375178901302573,-2.558693515438496,0.12897414001163388,0.9351167279758414,0.7992575965706,-0.0034298153048465578,0.0082242643417333138,0.0050004061397117714,0.00745780730558,-0.0119689958032124424,0.0286770697180267695,0.0035975889319600002,0.0260057619322999999
450.,0.8612619540005171,4.462606153067043,0.06713166280984155,0.043865924942109995,2.780178728239,-3.71892500558651,-0.46499977467323284,1.124714119305291,0.7862484417645773,6.178835934063629,-0.26165636011390114,-2.087837080070876,0.09719666775707844,0.7766299017645777,0.6983074903140997,-0.0026692504856666724,0.00718372565062542,0.0040568952451481314,0.00685368184942,-0.0094806087698367288,0.0254935049260981775,0.00304952253248,0.0243244692452000005
470.,0.7187586480322423,4.1657549493705535,0.05571301542242717,0.03501975635616,2.671985551838,-3.2681014940364976,-0.372273438636142,0.9466031336896279,0.6284034072200813,5.557250913524698,-0.18958852704470303,-1.6650495346398466,0.0721831946427682,0.6360628772200817,0.6168512036178001,-0.002096517190612586,0.0063317238265663076,0.0033390374426705192,0.0064237213515899996,-0.0075622647417743164,0.0228153425938333633,0.0026424617555800001,0.0231486909057000006
490.,0.6009570361086732,3.8464781959563696,0.042168098066683306,0.028087737036440002,2.573300845648,-2.8507391235926587,-0.29691016089181543,0.7999751356940485,0.5149732966776503,5.010369068305987,-0.13901130396310823,-1.3210847774490433,0.05574735600228549,0.5233935216776503,0.5389388915098999,-0.00164547027724988,0.0056060331235777607,0.0027774161407573719,0.0060949159167700004,-0.006028163890360998,0.0205068250470661038,0.0023270318339999999,0.0222965086838999987
510.,0.5015953343636363,3.5257269789190895,0.03329661845970644,0.022820185448220003,2.4748104011830003,-2.4713659598192983,-0.2371761822166678,0.68285143465544,0.4397887733340286,4.471332091875352,-0.09890467324009182,-1.0268489711078905,0.040323031035006854,0.4179146273340288,0.4767948414421999,-0.001284301563325441,0.0049572159716460918,0.0023311454311695599,0.00578222413471,-0.0047796058724290571,0.0184257927290402551,0.0020690619051699998,0.021494749991200001
530.,0.41509254214640234,3.2030606787357834,0.024874869460920372,0.01856809703405,2.371868328444,-2.130072838768039,-0.18947910702587997,0.5689415890105161,0.345379678300877,3.94915467188342,-0.06992351145062094,-0.7968334493098118,0.03192320386915085,0.3521723733008767,0.41640901016789983,-0.0009339052428585602,0.0042162152120670971,0.0018877746551497329,0.0053307087423000001,-0.0035472867319323053,0.0159915012481901958,0.0017895169785000001,0.0202216728039000017
550.,0.3463132578728769,2.9440555739965824,0.01888775985853428,0.01531982112198,2.286394385268,-1.856885045875351,-0.1518144550057582,0.4830169648978963,0.28830740610255107,3.503062691141439,-0.04931941574872059,-0.6095463100840778,0.02373583856908204,0.2891351491025509,0.3720443354426997,-0.0007342877361860418,0.0038152152739332279,0.0016255348225287366,0.00524759101559,-0.0028262282391977285,0.0146585632898747903,0.0016458801546100001,0.0201637014873000016
570.,0.29079761202125126,2.7145142681902223,0.016668140241986915,0.012719208575669999,2.20835124019,-1.6216258902378207,-0.12362045805175738,0.41239371464717584,0.23776130514949365,3.137412544221983,-0.03589723524668161,-0.4576134372787679,0.019106650298693007,0.24060481714949347,0.3305948212895,-0.0005667291027963144,0.0034865214508712,0.0014272020317570321,0.0052126724889199998,-0.0022194261592797713,0.0136198449760833121,0.0015427423008899999,0.0203652088116000017
