"",1000,1100,0.000000,0.400000,0.732351,19.244707,0.015836,0.004949,7.220677,-5.095124,-0.098968,0.906858,0.170116,-1.884089,0.077611,-2.000342,0.008811,0.140593,-0.594856,
"",1100,1200,0.000000,0.400000,0.418232,12.009606,0.008794,-0.079392,5.889379,-2.866191,-0.070398,0.452539,0.138421,-0.011823,0.194028,-1.496971,-0.080590,-0.000276,-0.586714,
"",1200,1300,0.000000,0.400000,0.287612,7.366318,0.005868,0.055623,4.419138,-1.217466,-0.068067,0.146689,0.028917,0.734400,0.101914,-1.252031,0.056945,0.317983,-0.101839,
"",1300,1400,0.000000,0.400000,0.080180,5.135284,-0.005867,0.004105,3.575856,-1.110496,0.018230,0.119224,-0.036822,0.783785,-0.284506,-0.759678,0.003797,-0.256183,-0.262506,
"",1400,1500,0.000000,0.400000,0.065856,3.219966,-0.001673,0.021487,2.958919,-0.502990,0.015071,0.045348,-0.207097,0.782135,0.187935,-0.483279,0.013443,0.254467,0.026253,
"",1500,1750,0.000000,0.400000,0.017877,1.648141,-0.001598,0.019895,2.012387,-0.164994,0.018560,0.025039,0.010996,0.794682,-0.024811,-0.413886,0.021363,0.096354,-0.017683,
"",1750,2000,0.000000,0.400000,0.010108,0.672976,0.001027,-0.012418,1.142790,-0.083456,-0.006086,0.008967,-0.070743,0.431334,0.061366,-0.048309,-0.015316,-0.012748,-0.060373,
"",2000,5000,0.000000,0.400000,0.000583,0.046633,-0.000076,-0.000249,0.145472,-0.003931,0.000328,0.000411,0.001224,0.057891,-0.000627,-0.008518,-0.000213,-0.000268,-0.003764,
"fit_UP",250,270,0.000000,0.400000,44.215718,148.430792,28.390945,21.281363,27.176292,-149.686753,-63.209242,128.601098,110.153895,-115.334491,-54.873941,68.823929,48.354703,-50.287435,-43.595623,
"fit_UP",270,290,0.000000,0.400000,72.539106,242.407872,34.067055,24.115833,41.394829,-244.950408,-88.520381,180.522117,151.415829,-183.379030,-74.323979,108.801326,56.202450,-68.607510,-57.493568,
"fit_UP",290,310,0.000000,0.400000,84.528675,287.751073,29.414999,17.346086,44.007809,-309.465008,-99.498732,184.304646,142.461049,-226.307319,-75.730235,121.420362,45.251642,-71.483071,-56.178944,
"fit_UP",310,330,0.000000,0.400000,101.745311,345.580926,25.882504,15.324565,49.701848,-351.258069,-92.205925,187.800317,143.938791,-242.733204,-66.528084,141.820933,38.653998,-65.588990,-47.298419,
"fit_UP",330,350,0.000000,0.400000,124.205938,406.779269,22.664782,12.148452,48.255876,-420.561784,-96.354784,190.012711,139.354067,-260.967439,-62.290690,153.846809,32.202375,-59.702896,-41.989307,
"fit_UP",350,370,0.000000,0.400000,166.935858,502.666724,21.322401,8.267763,48.198535,-539.099072,-108.830970,205.215228,131.916900,-287.595043,-58.653463,174.761461,25.919965,-56.777948,-34.671641,
"fit_UP",370,390,0.000000,0.400000,177.808496,547.147695,18.485529,6.065972,48.742845,-574.736231,-103.174254,199.314619,119.984530,-294.971381,-48.742787,174.125011,20.530417,-51.597678,-29.277609,
"fit_UP",390,410,0.000000,0.400000,165.293180,555.057279,15.129988,4.876126,49.429851,-552.025589,-87.686558,181.650014,103.857212,-280.773664,-35.297741,155.383506,16.040839,-42.912390,-23.128200,
"fit_UP",410,430,0.000000,0.400000,145.561049,537.030173,11.539390,5.583976,47.242810,-503.590959,-69.290447,155.327190,92.219628,-250.582801,-27.629714,127.164812,13.789081,-32.044368,-16.207823,
"fit_UP",430,450,0.000000,0.400000,131.634703,510.501014,9.785485,4.118037,43.854834,-454.924086,-59.424199,137.188880,71.468975,-235.880395,-10.329932,114.639970,10.161533,-26.135733,-13.979731,
"fit_UP",450,470,0.000000,0.400000,108.238470,473.215753,7.227872,3.338555,44.374422,-394.800351,-43.783345,114.227956,64.917420,-208.471073,-8.746579,90.824186,7.669878,-21.982398,-11.457164,
"fit_UP",470,490,0.000000,0.400000,90.194824,434.150523,5.456961,3.075142,39.853805,-340.837760,-33.411760,95.101474,56.001400,-184.532303,-5.303596,74.061322,6.180773,-17.905231,-11.178917,
"fit_UP",490,510,0.000000,0.400000,72.583785,387.438017,4.042648,3.071968,39.715624,-285.699700,-24.309925,77.125587,45.068747,-158.938238,-3.057191,56.474554,5.147452,-12.812433,-6.152693,
"fit_UP",510,530,0.000000,0.400000,58.780031,346.727149,3.097960,2.520803,39.323506,-240.425172,-18.168305,63.745880,37.325285,-140.949311,-0.615185,45.213515,3.896430,-10.140875,-4.681238,
"fit_UP",530,550,0.000000,0.400000,50.760078,307.060052,2.870040,1.311122,33.569270,-201.513678,-15.999457,55.350939,29.477698,-119.284658,2.757350,32.957686,2.459869,-7.952967,-5.080485,
"fit_UP",550,570,0.000000,0.400000,42.039701,278.009245,1.947698,2.356337,33.717213,-176.339603,-11.729051,43.965780,26.373692,-104.809015,1.338990,27.393079,3.134680,-4.401630,-2.878661,
"fit_UP",570,590,0.000000,0.400000,34.818657,242.745398,1.605462,2.096560,32.672677,-145.227022,-9.295121,35.787617,19.892033,-87.603552,3.643363,18.377192,2.607237,-1.374126,-1.114908,
"fit_UP",590,610,0.000000,0.400000,27.684368,219.102897,1.123445,1.975093,29.600186,-123.766380,-6.367317,29.502710,12.965386,-77.401519,5.357203,15.699426,2.083210,-0.657772,-0.396243,
"fit_UP",610,630,0.000000,0.400000,23.882089,197.706285,1.056135,1.005728,26.340576,-105.820159,-5.617809,25.729892,14.862331,-69.220296,3.698613,12.970021,1.320656,-2.058109,-3.689679,
"fit_UP",630,650,0.000000,0.400000,18.561493,174.208691,0.800562,1.221622,25.041816,-87.524895,-3.780004,20.928100,12.806615,-56.065298,2.622590,6.519405,1.478864,-0.585186,-2.264880,
"fit_UP",650,670,0.000000,0.400000,17.166160,154.499277,0.777674,0.997214,24.051194,-76.292042,-3.746359,18.272402,9.986483,-48.710582,3.363707,5.657926,1.139409,-0.191355,-0.960952,
"fit_UP",670,700,0.000000,0.400000,13.731764,134.420805,0.583453,0.941934,23.086566,-63.187501,-2.630042,14.982803,8.448236,-40.125617,2.187431,2.930562,1.087937,0.179825,-0.781008,
"fit_UP",700,750,0.000000,0.400000,8.893100,106.714239,0.373991,0.383962,20.435646,-45.031301,-1.174578,10.517288,5.862813,-29.730899,2.543472,1.359037,0.412678,0.095065,-0.747745,
"fit_UP",750,800,0.000000,0.400000,6.567283,80.732457,0.272533,0.561505,16.853994,-30.879394,-0.995026,6.913487,4.764452,-18.900884,1.504051,-1.285789,0.619066,0.703454,-0.513968,
"fit_UP",800,850,0.000000,0.400000,4.584018,61.356402,0.200428,0.102311,14.546895,-21.084643,-0.642505,4.765279,2.823518,-14.348297,1.848645,-0.220743,0.125796,-0.096462,-1.323675,
"fit_UP",850,900,0.000000,0.400000,3.541967,47.274446,0.151279,0.389141,12.524723,-15.050992,-0.597202,3.133542,2.118752,-9.379696,1.689061,-0.597907,0.401064,0.890374,-0.498841,
"fit_UP",900,950,0.000000,0.400000,2.239997,36.332071,0.041762,0.140253,12.003337,-11.114639,0.088932,2.085894,2.084494,-7.135626,0.829936,-0.102966,0.140529,0.267307,-0.583692,
"fit_UP",950,1000,0.000000,0.400000,1.463310,28.818273,0.027017,0.173867,10.543623,-8.169309,0.222807,1.656143,0.879586,-4.460241,0.956015,-0.378257,0.138460,0.602714,0.216309,
"fit_UP",1000,1100,0.000000,0.400000,0.940713,20.028498,0.039367,0.092556,8.012185,-4.549664,0.105004,1.054450,0.799004,-1.243028,0.637617,-1.445396,0.105361,0.637696,-0.085247,
"fit_UP",1100,1200,0.000000,0.400000,0.556260,12.523328,0.024515,-0.025415,6.421287,-2.509157,0.070688,0.549337,0.544102,0.412235,0.565735,-1.129764,-0.020060,0.339537,-0.234378,
"fit_UP",1200,1300,0.000000,0.400000,0.381206,7.713259,0.016247,0.093482,4.797127,-0.986622,0.028615,0.209751,0.293472,1.008166,0.343336,-1.007662,0.099098,0.545488,0.139883,
"fit_UP",1300,1400,0.000000,0.400000,0.145490,5.372029,0.001586,0.029659,3.837316,-0.942609,0.089129,0.164266,0.148229,0.986857,-0.112746,-0.580992,0.032984,-0.090148,-0.085817,
"fit_UP",1400,1500,0.000000,0.400000,0.114031,3.377766,0.003733,0.040505,3.144397,-0.390119,0.066885,0.077208,-0.075658,0.924417,0.309165,-0.355036,0.034998,0.370911,0.153502,
"fit_UP",1500,1750,0.000000,0.400000,0.046396,1.737506,0.001643,0.031744,2.119675,-0.101197,0.049716,0.043334,0.084194,0.877988,0.043534,-0.341849,0.034275,0.164455,0.059498,
"fit_UP",1750,2000,0.000000,0.400000,0.024423,0.713338,0.002687,-0.007312,1.194232,-0.053885,0.009829,0.018113,-0.035875,0.471919,0.094245,-0.012102,-0.009523,0.020809,-0.021475,
"fit_UP",2000,5000,0.000000,0.400000,0.001949,0.049974,0.000080,0.000247,0.150343,-0.001402,0.001843,0.001252,0.004401,0.062184,0.002472,-0.004991,0.000329,0.003033,0.000128,
"fit_DN",250,270,0.000000,0.400000,37.908447,139.494587,26.521076,18.233786,23.698817,-159.824805,-70.894234,120.182134,103.047671,-124.798250,-60.285269,61.030476,44.980957,-54.676577,-46.466608,
"fit_DN",270,290,0.000000,0.400000,63.466589,228.072431,31.447391,20.133430,37.270047,-260.540960,-99.720842,168.258795,140.119109,-199.178608,-83.594980,95.684936,51.801578,-75.064648,-62.252177,
"fit_DN",290,310,0.000000,0.400000,84.342560,287.562495,29.401949,17.333039,43.818019,-309.653391,-99.636453,184.121164,142.284375,-226.497802,-75.866815,121.231067,45.238613,-71.623507,-56.319434,
"fit_DN",310,330,0.000000,0.400000,91.793573,327.096621,23.382866,11.966316,44.432289,-369.772938,-102.870211,176.391447,128.211424,-260.681263,-80.546757,127.789630,34.711183,-72.238284,-54.144182,
"fit_DN",330,350,0.000000,0.400000,112.888373,386.423591,20.656878,9.444944,42.112169,-443.271268,-105.917310,180.327671,122.214320,-278.569200,-78.432085,140.396003,28.904114,-66.154330,-49.191757,
"fit_DN",350,370,0.000000,0.400000,152.124748,478.484837,19.770147,6.381640,40.665983,-570.583668,-118.791556,195.756788,112.018051,-306.529834,-76.930370,159.736757,23.523262,-63.928930,-42.118738,
"fit_DN",370,390,0.000000,0.400000,161.582699,521.246576,17.083703,4.821547,39.033282,-609.593366,-113.576963,189.573447,98.022472,-316.321215,-67.118718,157.329528,18.732250,-59.208113,-37.354356,
"fit_DN",390,410,0.000000,0.400000,148.874092,528.828982,13.731359,3.457463,37.300037,-586.584409,-98.244038,171.917778,79.683756,-304.924442,-54.316013,136.679838,14.036754,-51.209678,-32.187392,
"fit_DN",410,430,0.000000,0.400000,129.645571,511.198164,10.101715,3.502103,33.100190,-536.214748,-79.762001,145.921697,67.071492,-276.551629,-47.196565,107.150060,11.209554,-40.919360,-26.310715,
"fit_DN",430,450,0.000000,0.400000,116.251764,485.426344,8.346211,1.313008,28.374403,-485.548904,-69.695915,128.304588,46.059721,-262.690841,-30.571550,93.932988,6.953517,-35.330974,-25.053773,
"fit_DN",450,470,0.000000,0.400000,94.199584,449.200809,5.855496,0.295644,28.593687,-422.405563,-53.346451,106.180457,40.632908,-234.619657,-28.243956,70.652191,4.314960,-31.292234,-22.670721,
"fit_DN",470,490,0.000000,0.400000,77.428723,411.744393,4.202247,0.075618,24.380211,-365.641887,-42.129419,87.925037,33.461805,-209.028447,-23.476910,55.148878,2.923337,-27.047315,-22.104633,
"fit_DN",490,510,0.000000,0.400000,61.427564,366.824735,2.938564,0.205187,24.831405,-307.657866,-31.962058,70.894695,24.541465,-181.378634,-19.525323,39.059287,2.064474,-21.632945,-16.527142,
"fit_DN",510,530,0.000000,0.400000,49.027902,327.785438,2.114556,-0.157506,25.131544,-259.742369,-24.938043,58.168328,18.670431,-161.341474,-15.377879,29.319504,1.069210,-18.566738,-14.644838,
"fit_DN",530,550,0.000000,0.400000,42.003978,289.821609,1.988310,-1.121330,20.525489,-218.526586,-22.068079,50.346390,13.237474,-137.380965,-10.114850,18.761002,-0.087271,-15.809345,-14.048361,
"fit_DN",550,570,0.000000,0.400000,34.418349,262.339715,1.211779,0.190439,21.679134,-191.702671,-16.947826,39.724351,11.355357,-121.338880,-10.588266,14.354545,0.818347,-11.817266,-11.190681,
"fit_DN",570,590,0.000000,0.400000,28.161574,228.543915,0.968073,0.130009,21.448252,-158.693436,-13.852718,32.085977,6.518651,-102.299252,-6.883707,6.597376,0.508848,-8.261722,-8.817117,
"fit_DN",590,610,0.000000,0.400000,22.038619,206.299410,0.579678,0.221564,19.413903,-135.658341,-10.323404,26.285412,0.977065,-90.566511,-4.018875,5.226178,0.187544,-7.176504,-7.445971,
"fit_DN",610,630,0.000000,0.400000,18.888436,185.856206,0.568715,-0.550284,16.875177,-116.440674,-9.143426,22.817007,4.001543,-80.938488,-4.764810,3.538604,-0.335318,-8.035303,-10.167982,
"fit_DN",630,650,0.000000,0.400000,14.363405,163.482193,0.382682,-0.193141,16.389826,-96.801816,-6.830403,18.387494,3.131322,-66.409185,-4.984032,-1.878527,-0.032263,-6.086295,-8.169874,
"fit_DN",650,670,0.000000,0.400000,13.302888,144.871053,0.395345,-0.278170,16.014602,-84.578328,-6.538004,15.967411,1.158998,-58.037417,-3.619646,-1.978245,-0.216085,-5.242469,-6.412244,
"fit_DN",670,700,0.000000,0.400000,10.504879,125.867806,0.263064,-0.165888,15.938009,-70.376974,-5.006371,13.016485,0.852844,-48.232160,-3.845264,-3.694226,-0.105143,-4.390470,-5.578051,
"fit_DN",700,750,0.000000,0.400000,6.548883,99.795592,0.128800,-0.484035,14.491732,-50.661133,-3.009167,8.992771,-0.255090,-36.166329,-2.337583,-3.949786,-0.525382,-3.744217,-4.665987,
"fit_DN",750,800,0.000000,0.400000,4.800554,75.303492,0.092344,-0.096627,12.084402,-35.108745,-2.396176,5.780823,0.021168,-23.758460,-2.382987,-5.313405,-0.093075,-2.427752,-3.705277,
"fit_DN",800,850,0.000000,0.400000,3.279034,57.120120,0.062352,-0.386897,10.683315,-24.296530,-1.733983,3.892922,-0.782681,-18.054443,-1.138316,-3.329039,-0.405720,-2.581988,-3.908469,
"fit_DN",850,900,0.000000,0.400000,2.554003,43.855977,0.048603,0.003428,9.340576,-17.586759,-1.440018,2.470331,-0.703361,-12.263847,-0.656254,-3.062003,-0.019695,-1.125417,-2.579132,
"fit_DN",900,950,0.000000,0.400000,1.465523,33.622934,-0.035686,-0.144667,9.408765,-13.102877,-0.584044,1.588188,-0.158829,-9.447437,-1.061822,-2.087522,-0.179164,-1.363517,-2.229707,
"fit_DN",950,1000,0.000000,0.400000,0.867264,26.644102,-0.035876,-0.062390,8.419308,-9.740033,-0.323137,1.254320,-0.922480,-6.297749,-0.600634,-1.965455,-0.124479,-0.748228,-1.142761,
"fit_DN",1000,1100,0.000000,0.400000,0.523990,18.460915,-0.007695,-0.082658,6.429170,-5.640583,-0.302939,0.759266,-0.458772,-2.525149,-0.482396,-2.555288,-0.087739,-0.356510,-1.104465,
"fit_DN",1100,1200,0.000000,0.400000,0.280205,11.495884,-0.006927,-0.133369,5.357471,-3.223225,-0.211485,0.355742,-0.267260,-0.435880,-0.177679,-1.864178,-0.141120,-0.340090,-0.939049,
"fit_DN",1200,1300,0.000000,0.400000,0.194018,7.019377,-0.004511,0.017764,4.041149,-1.448310,-0.164749,0.083626,-0.235638,0.460633,-0.139508,-1.496400,0.014793,0.090478,-0.343560,
"fit_DN",1300,1400,0.000000,0.400000,0.014870,4.898540,-0.013320,-0.021448,3.314395,-1.278383,-0.052669,0.074181,-0.221872,0.580714,-0.456266,-0.938363,-0.025390,-0.422218,-0.439195,
"fit_DN",1400,1500,0.000000,0.400000,0.017681,3.062165,-0.007080,0.002470,2.773441,-0.615861,-0.036742,0.013488,-0.338537,0.639853,0.066706,-0.611522,-0.008111,0.138022,-0.100996,
"fit_DN",1500,1750,0.000000,0.400000,-0.010642,1.558777,-0.004838,0.008046,1.905098,-0.228790,-0.012597,0.006744,-0.062201,0.711376,-0.093156,-0.485923,0.008451,0.028252,-0.094865,
"fit_DN",1750,2000,0.000000,0.400000,-0.004206,0.632614,-0.000633,-0.017525,1.091347,-0.113028,-0.022001,-0.000179,-0.105612,0.390750,0.028487,-0.084516,-0.021108,-0.046305,-0.099271,
"fit_DN",2000,5000,0.000000,0.400000,-0.000783,0.043292,-0.000233,-0.000745,0.140601,-0.006460,-0.001188,-0.000430,-0.001953,0.053599,-0.003726,-0.012045,-0.000755,-0.003569,-0.007656,
"",250,270,0.400000,0.600000,43.714777,152.008319,28.091402,20.363569,25.858532,-162.061130,-70.371210,129.913023,111.736156,-127.326845,-60.401667,67.900376,47.882577,-55.546620,-47.795449,
"",270,290,0.400000,0.600000,70.517786,240.112777,33.370117,22.101694,40.463997,-260.313313,-96.947749,178.341912,146.051527,-194.400665,-79.347427,104.567313,54.403509,-71.186048,-58.442084,
"",290,310,0.400000,0.600000,80.618273,296.150505,28.207768,19.988723,46.173528,-313.651088,-94.888078,181.734186,148.380040,-229.919377,-80.089778,123.079965,47.294946,-71.878641,-56.606055,
"",310,330,0.400000,0.600000,95.910045,337.032719,24.472461,13.601354,46.803738,-359.735171,-97.054065,181.576884,134.347991,-250.592343,-71.566800,134.414755,36.480615,-67.655101,-51.060212,
"",330,350,0.400000,0.600000,117.462731,400.311156,21.587786,11.141737,46.033764,-434.595109,-100.168947,185.706846,133.685475,-272.713874,-74.104830,148.292803,30.950812,-65.267639,-45.039223,
"",350,370,0.400000,0.600000,156.923551,492.067377,20.520962,7.734478,45.933062,-554.880057,-112.781757,201.095497,125.228670,-296.449523,-71.751887,166.365055,25.284194,-61.768017,-37.763264,
"",370,390,0.400000,0.600000,173.850348,545.453086,17.916052,5.426750,42.587995,-605.232157,-110.326333,197.043134,114.486618,-308.921113,-60.153167,167.927323,19.960972,-54.667765,-34.926333,
"",390,410,0.400000,0.600000,153.900932,545.935625,14.212191,4.934208,44.041226,-571.684863,-91.036789,177.699738,103.366392,-290.498863,-53.990215,143.362563,16.208969,-50.025380,-28.502707,
"",410,430,0.400000,0.600000,139.460413,528.995590,11.237411,3.517356,41.773649,-528.912186,-76.556048,154.563485,81.038034,-270.531484,-37.242458,123.316256,11.777343,-39.291624,-23.268183,
"",430,450,0.400000,0.600000,114.485189,491.368366,8.245816,4.220050,43.348602,-461.414419,-58.806197,129.183241,63.884311,-248.109972,-29.154165,101.337644,9.785067,-33.205424,-15.279150,
"",450,470,0.400000,0.600000,97.109983,458.153472,6.191414,2.274318,38.100197,-405.534040,-46.389187,108.344147,54.134895,-217.831033,-20.335245,78.140530,6.473007,-25.488737,-17.545157,
"",470,490,0.400000,0.600000,83.443384,416.288779,4.901217,0.724923,32.334523,-349.125725,-38.556890,89.486616,38.921251,-196.594735,-10.003354,64.122434,3.711805,-20.011001,-17.872955,
"",490,510,0.400000,0.600000,68.805475,382.420373,3.850559,0.661461,30.537077,-303.978889,-30.385734,76.977422,37.377908,-175.318171,-8.963724,52.661181,2.999872,-17.848857,-16.513390,
"",510,530,0.400000,0.600000,57.361719,338.376477,2.911211,0.884691,31.272630,-258.625072,-24.186103,62.679998,24.978414,-150.801077,-4.290626,40.645661,2.289222,-13.567701,-10.816119,
"",530,550,0.400000,0.600000,45.810759,304.667307,2.236113,-0.000075,25.138112,-214.052264,-18.588680,52.475797,20.907615,-132.316150,-2.785853,28.727439,1.017504,-12.368735,-12.324154,
"",550,570,0.400000,0.600000,36.348255,267.763215,1.602888,0.571078,28.125235,-183.024178,-13.685005,42.389243,17.917061,-111.632542,-4.830871,20.693652,1.217576,-10.664234,-7.421013,
"",570,590,0.400000,0.600000,30.305044,233.081217,1.205172,0.378626,27.010930,-152.474611,-10.586181,34.566863,14.082008,-94.030588,-3.852426,12.912994,0.832547,-7.240336,-5.888955,
"",590,610,0.400000,0.600000,22.834874,208.741996,0.816694,0.643100,25.735989,-128.100345,-7.512272,27.826630,8.901569,-79.421064,-1.505360,8.123745,0.773119,-5.134834,-4.199331,
"",610,630,0.400000,0.600000,23.362143,187.448866,1.007528,0.228794,19.202567,-110.789335,-8.831072,24.000360,11.687816,-72.930649,-1.168229,8.036367,0.643207,-5.044590,-7.071413,
"",630,650,0.400000,0.600000,17.413387,166.897679,0.634955,0.115441,23.689271,-96.967842,-5.668250,19.986899,8.065592,-64.531806,-0.516841,7.757635,0.241781,-4.112095,-4.317873,
"",650,670,0.400000,0.600000,12.996188,152.921673,0.303464,0.444710,19.412830,-83.242016,-3.627843,16.011007,10.760785,-56.411781,-3.429526,4.461966,0.691177,-4.154492,-6.685294,
"",670,700,0.400000,0.600000,12.291850,129.790170,0.498146,0.596602,21.105354,-70.959817,-4.239341,14.088511,-0.668125,-47.756975,2.589337,3.648028,0.554517,-0.122317,-1.273274,
"",700,750,0.400000,0.600000,8.636202,104.572966,0.283789,0.121990,15.583393,-49.824263,-2.554300,10.033141,3.702756,-32.199504,0.132915,-2.226974,0.206331,-0.700233,-3.112819,
"",750,800,0.400000,0.600000,4.940912,79.793315,0.090886,-0.017018,13.120136,-33.626414,-1.127775,6.489535,2.690990,-22.296878,-0.615717,-2.775991,-0.023248,-2.014083,-3.419980,
"",800,850,0.400000,0.600000,3.606734,57.645880,0.081565,-0.023840,14.341756,-23.259701,-0.872257,4.093802,0.771579,-16.395553,0.338364,-2.078520,-0.089427,-0.882257,-1.464599,
"",850,900,0.400000,0.600000,2.889693,45.111300,0.054677,0.052428,10.997181,-17.032973,-0.754898,2.651981,0.046546,-10.160383,0.539961,-2.283711,0.040943,0.296289,-1.372628,
"",900,950,0.400000,0.600000,1.949079,34.976914,0.022678,0.214837,10.270214,-13.197887,-0.424065,1.978475,1.784805,-6.409961,-0.830653,-2.094731,0.244911,-0.092596,-1.026348,
"",950,1000,0.400000,0.600000,1.227569,28.467000,0.005945,0.306270,9.401090,-10.681097,-0.274216,1.631494,-1.036340,-5.138976,0.111802,-0.996351,0.180529,-0.343402,0.337365,
"",1000,1100,0.400000,0.600000,0.705350,20.142513,0.025757,-0.105449,7.407578,-6.487946,-0.161438,0.982909,0.154504,-2.662243,0.174224,-0.930343,-0.085852,-0.230859,-1.092750,
"",1100,1200,0.400000,0.600000,0.235602,11.794697,-0.016455,0.054138,6.026925,-2.508281,0.114867,0.293947,0.285434,0.035900,0.295262,-1.527178,0.011855,0.311859,0.055268,
