490.,0.365144,1.90265,0.020737000000000005,0.0156543,1.43266,-1.5686149999999999,-0.16398199999999996,0.3976299999999998,0.2755456999999999,2.63738,-0.085677,-0.819243,0.028853699999999982,0.275664,0.29873569999999994
510.,0.30717,1.75008,0.016156500000000018,0.0127416,1.38211,-1.3696650000000001,-0.1315115,0.33593499999999993,0.2268884,2.36192,-0.06251200000000001,-0.6503099999999999,0.02179839999999994,0.2265350000000001,0.2650384000000001
530.,0.257828,1.60178,0.012558499999999972,0.0104147,1.33151,-1.192242,-0.10551550000000004,0.283654,0.18626529999999986,2.1044300000000007,-0.04515899999999995,-0.5098779999999998,0.01646930000000002,0.18667699999999987,0.23576530000000007
550.,0.216283,1.46094,0.009751999999999983,0.00858281,1.28282,-1.0359159999999998,-0.08472200000000002,0.23897500000000005,0.15296719000000003,1.8679800000000002,-0.03241849999999996,-0.39543300000000015,0.01250169000000001,0.1525100000000002,0.21053718999999999
570.,0.181509,1.32945,0.0076414999999999955,0.00712176,1.23568,-0.8993840000000001,-0.06827549999999999,0.20167699999999997,0.12521823999999993,1.6538300000000001,-0.02301350000000002,-0.303079,0.009572739999999996,0.12570399999999995,0.1870382400000001
590.,0.152527,1.2078,0.005983999999999989,0.00593435,1.18902,-0.780735,-0.055122000000000004,0.170297,0.10363564999999997,1.4607499999999998,-0.01616300000000001,-0.22673699999999988,0.007367650000000003,0.10280799999999987,0.16867564999999993
610.,0.128425,1.09621,0.004729949999999983,0.0049641,1.14529,-0.6781989999999999,-0.04471905000000001,0.14430809999999994,0.08532590000000018,1.2893099999999997,-0.010920600000000003,-0.16748499999999988,0.005516300000000002,0.08483910000000008,0.15005590000000016
630.,0.108313,0.994951,0.0037680999999999826,0.00417593,1.1022,-0.590054,-0.03628390000000001,0.12240979999999992,0.06993306999999993,1.1354089999999997,-0.007385499999999989,-0.11912299999999999,0.004340570000000016,0.0700658,0.13536407
650.,0.0916647,0.903346,0.0030070499999999972,0.0035335,1.06051,-0.5143157,-0.029642249999999995,0.1041142,0.05681650000000005,0.997574,-0.004649900000000012,-0.07924470000000013,0.0033046000000000186,0.05714520000000002,0.12220649999999997
670.,0.0777476,0.819178,0.0023635999999999935,0.00300365,1.02101,-0.4477036,-0.024237800000000004,0.08864120000000006,0.04726834999999996,0.8757619999999999,-0.0027441999999999883,-0.04965760000000005,0.002574150000000011,0.04770420000000003,0.11156635000000006
690.,0.066093,0.743897,0.001958950000000001,0.00256007,0.982754,-0.39118100000000006,-0.019950750000000003,0.07587580000000003,0.03949592999999996,0.770349,-0.0013900500000000038,-0.025747000000000117,0.002060880000000001,0.03954180000000018,0.10080592999999996
710.,0.0563497,0.675463,0.0016051499999999996,0.00219317,0.946687,-0.34163370000000004,-0.016475950000000003,0.06493780000000005,0.03225783000000004,0.6748900000000001,-0.0002466499999999941,-0.006465699999999963,0.0014814799999999934,0.0324798000000001,0.09045982999999999
730.,0.0482485,0.614124,0.0012108499999999994,0.00187921,0.911445,-0.2994565,-0.013524949999999994,0.05574009999999996,0.027214789999999933,0.5894210000000001,0.00031389999999999196,0.007901500000000033,0.0012124900000000036,0.026858099999999996,0.08276879000000005
750.,0.0414899,0.558954,0.001002999999999997,0.00162214,0.878872,-0.26328789999999996,-0.011305000000000003,0.048233000000000005,0.02258486000000004,0.5171040000000002,0.0008332000000000062,0.018399099999999967,0.000874960000000001,0.02211800000000006,0.07511086000000006
770.,0.0356783,0.508864,0.0007727499999999957,0.00141787,0.846506,-0.2311143,-0.00939595,0.0415632,0.01833912999999998,0.4520200000000001,0.0010682499999999998,0.027516699999999998,0.0007818799999999987,0.01789020000000003,0.06965113000000005
790.,0.0307447,0.464636,0.0007325499999999985,0.00121866,0.816082,-0.20430769999999998,-0.00790105,0.03562049999999996,0.014132340000000021,0.3911320000000001,0.0012624999999999997,0.03328830000000001,0.0006217399999999956,0.016232500000000073,0.06293234000000007
810.,0.0266632,0.423852,0.0005842999999999994,0.00106827,0.786106,-0.1805062,-0.0066405999999999965,0.031196299999999972,0.012992730000000008,0.34265200000000007,0.0013289999999999969,0.038141800000000003,0.0005219300000000003,0.013308300000000033,0.058072729999999996
830.,0.0231281,0.386412,0.0003957000000000023,0.000935517,0.75834,-0.15900509999999995,-0.0055171000000000005,0.026985399999999972,0.010276483000000003,0.29853799999999997,0.0014057500000000007,0.041231899999999974,0.0004368329999999976,0.010742399999999985,0.05269548299999999
850.,0.0201296,0.35305,0.00044419999999999876,0.000812974,0.731054,-0.14041559999999997,-0.004728400000000001,0.023312200000000016,0.00885002600000001,0.2581660000000001,0.0015181499999999994,0.044541400000000037,0.00019767599999999733,0.007461199999999987,0.048689026000000045
870.,0.0176817,0.323072,0.0002294499999999991,0.000695269,0.706749,-0.12470170000000003,-0.00398625,0.020687800000000013,0.006738730999999998,0.2213090000000001,0.0013806999999999986,0.04328730000000005,0.00027033099999999866,0.008141799999999973,0.044044731000000004
890.,0.0153572,0.296715,0.000333749999999999,0.000633742,0.681057,-0.11142020000000001,-0.003401950000000001,0.01778620000000001,0.005180257999999993,0.19059799999999988,0.001380250000000003,0.045229799999999945,0.00014820800000000037,0.005911200000000042,0.041037258000000014
910.,0.0135828,0.271567,0.00020314999999999743,0.000552126,0.657615,-0.09901880000000002,-0.0029013500000000005,0.015828199999999994,0.005031873999999992,0.16463800000000006,0.001306149999999999,0.04442420000000003,0.00012382400000000154,0.004630200000000048,0.038221874000000086
930.,0.01184,0.248907,0.00022041000000000074,0.000476798,0.635234,-0.08780499999999998,-0.00242619,0.013906779999999976,0.0042432020000000015,0.14066900000000004,0.0013835900000000005,0.044121000000000035,-0.00006040800000000138,0.0038017800000000428,0.03458920200000004
950.,0.010513,0.229064,0.00020561000000000017,0.000428891,0.613326,-0.07885999999999999,-0.00214229,0.01201268000000001,0.003010109000000011,0.11985099999999999,0.0012603399999999987,0.043968,-0.000035651000000001126,0.0025096799999999343,0.03184710899999997
970.,0.00927082,0.210775,0.00012296499999999919,0.000335552,0.592267,-0.07056281999999998,-0.0017665149999999998,0.010774550000000013,0.002024448000000012,0.100219,0.0010269849999999994,0.043399179999999996,0.00012893299999999948,0.0025595500000000285,0.03088844800000003
990.,0.00826661,0.193654,0.000042284999999999545,0.000335862,0.572206,-0.06293761,-0.0015086049999999997,0.009570320000000007,0.002619138000000021,0.08425499999999997,0.0010397949999999996,0.04147238999999998,0.000020403000000000435,0.0027553199999999847,0.029458137999999988
1010.,0.00731403,0.179023,0.00007415999999999933,0.000308222,0.55321,-0.05702003,-0.0013000700000000004,0.00809691000000002,0.0012757780000000052,0.07150600000000001,0.0008991350000000006,0.040220969999999995,0.00006495300000000127,0.0017519100000000275,0.02584477799999998
1030.,0.0065595,0.164145,0.00003890499999999967,0.000165458,0.534738,-0.05055350000000002,-0.0011404850000000001,0.007893580000000004,0.0022495419999999933,0.057143999999999945,0.0009197549999999995,0.038632499999999896,0.00006626700000000006,0.002491580000000003,0.024538541999999948
